Date,P,D,E,CPI,Fraction,Rate GS10,Price,Dividend, Price ,Earnings, Earnings ,CAPE,,TR CAPE,,Yield,Returns,Returns,Real Return,Real Return,Returns,,,,
1926.03,11.81,0.62,1.25,17.80,1926.21,3.62,215.91,11.38,"3,951.29",22.82,417.54,10.71,,15.05,,11.13%,1.01,7.10,10.72%,6.95%,3.77%,,,,
1926.04,11.48,0.63,1.25,17.90,1926.29,3.60,208.70,11.45,"3,836.89",22.67,416.78,10.40,,14.56,,11.40%,1.01,7.09,11.09%,6.97%,4.12%,,,,
1926.05,11.56,0.64,1.25,17.80,1926.37,3.57,211.34,11.65,"3,903.19",22.78,420.71,10.58,,14.77,,11.11%,1.01,7.17,10.33%,6.88%,3.45%,,,,
1926.06,12.11,0.65,1.25,17.70,1926.46,3.54,222.64,11.86,"4,130.24",22.89,424.62,11.20,,15.59,,10.46%,1.01,7.25,10.12%,6.70%,3.42%,,,,
1926.07,12.62,0.65,1.24,17.50,1926.54,3.51,234.67,12.13,"4,372.13",23.13,430.98,11.87,,16.47,,9.86%,1.01,7.37,10.08%,6.47%,3.61%,,,,
1926.08,13.12,0.66,1.24,17.40,1926.62,3.48,245.37,12.34,"4,590.64",23.25,434.92,12.49,,17.26,,9.31%,1.01,7.45,9.72%,6.30%,3.42%,,,,
1926.09,13.32,0.67,1.24,17.50,1926.71,3.45,247.69,12.41,"4,653.34",23.10,433.89,12.69,,17.47,,9.08%,1.01,7.45,9.73%,6.33%,3.40%,,,,
1926.1,13.02,0.68,1.24,17.60,1926.79,3.43,240.74,12.48,"4,542.23",22.96,433.29,12.43,,17.03,,9.15%,1.01,7.45,10.59%,6.35%,4.24%,,,,
1926.11,13.19,0.68,1.24,17.70,1926.87,3.40,242.50,12.55,"4,595.27",22.82,432.35,12.62,,17.22,,8.94%,1.01,7.44,10.80%,6.38%,4.42%,,,,
1926.12,13.49,0.69,1.24,17.70,1926.96,3.37,248.02,12.69,"4,719.82",22.80,433.85,13.01,,17.68,,8.63%,1.01,7.48,10.35%,6.34%,4.01%,,,,
1927.01,13.40,0.70,1.23,17.50,1927.04,3.34,249.18,12.96,"4,762.46",22.85,436.80,13.19,,17.84,,8.35%,1.00,7.61,10.55%,6.11%,4.44%,,,,
1927.02,13.66,0.70,1.22,17.40,1927.12,3.34,255.47,13.15,"4,903.71",22.78,437.24,13.63,,18.36,,7.78%,1.00,7.67,10.59%,6.06%,4.53%,,,,
1927.03,13.87,0.71,1.21,17.30,1927.21,3.34,260.90,13.36,"5,029.24",22.72,438.02,14.03,,18.81,,7.51%,1.00,7.74,10.26%,5.92%,4.33%,,,,
1927.04,14.21,0.72,1.20,17.30,1927.29,3.34,267.29,13.48,"5,174.18",22.52,435.85,14.49,,19.34,,6.79%,1.00,7.76,9.23%,5.85%,3.38%,,,,
1927.05,14.70,0.72,1.19,17.40,1927.37,3.34,274.92,13.53,"5,343.66",22.18,431.13,15.00,,19.94,,6.45%,1.00,7.74,8.35%,5.84%,2.51%,,,,
1927.06,14.89,0.73,1.18,17.60,1927.46,3.34,275.31,13.50,"5,373.08",21.73,424.00,15.12,,20.01,,6.35%,1.00,7.67,7.93%,5.96%,1.97%,,,,
1927.07,15.22,0.74,1.16,17.30,1927.54,3.34,286.29,13.86,"5,609.94",21.90,429.04,15.82,,20.85,,6.04%,1.00,7.83,8.06%,5.71%,2.35%,,,,
1927.08,16.03,0.74,1.15,17.20,1927.62,3.33,303.28,14.06,"5,965.82",21.81,429.11,16.86,,22.14,,5.44%,1.00,7.90,7.55%,5.65%,1.90%,,,,
1927.09,16.94,0.75,1.14,17.30,1927.71,3.33,318.65,14.11,"6,291.17",21.50,424.49,17.82,,23.29,,4.94%,1.00,7.87,5.33%,5.64%,-0.31%,,,,
1927.1,16.68,0.76,1.13,17.40,1927.79,3.33,311.95,14.15,"6,182.30",21.17,419.57,17.54,,22.84,,4.94%,1.00,7.85,3.92%,5.70%,-1.78%,,,,
1927.11,17.06,0.76,1.12,17.30,1927.87,3.33,320.90,14.36,"6,383.40",21.09,419.45,18.13,,23.52,,4.69%,1.00,7.92,2.77%,5.72%,-2.94%,,,,
1927.12,17.46,0.77,1.11,17.30,1927.96,3.33,328.43,14.48,"6,557.08",20.88,416.86,18.65,,24.10,,4.39%,1.00,7.94,2.46%,5.79%,-3.33%,,,,
1928.01,17.53,0.78,1.13,17.30,1928.04,3.33,329.74,14.61,"6,607.68",21.31,427.07,18.81,,24.22,,4.13%,1.00,7.96,2.86%,5.94%,-3.09%,,,,
1928.02,17.32,0.78,1.16,17.10,1928.12,3.35,329.60,14.91,"6,629.77",21.98,442.11,18.87,,24.22,,3.90%,1.00,8.06,2.71%,5.92%,-3.22%,,,,
1928.03,18.25,0.79,1.18,17.10,1928.21,3.38,347.30,15.03,"7,010.95",22.40,452.16,19.94,,25.51,,3.66%,1.00,8.07,1.50%,5.95%,-4.45%,,,,
1928.04,19.40,0.80,1.20,17.10,1928.29,3.40,369.19,15.16,"7,478.25",22.84,462.57,21.26,,27.10,,3.18%,1.00,8.08,0.42%,5.91%,-5.48%,,,,
1928.05,20.00,0.80,1.22,17.20,1928.37,3.42,378.39,15.20,"7,690.36",23.12,469.88,21.83,,27.73,,2.88%,1.00,8.04,0.37%,6.07%,-5.70%,,,,
1928.06,19.02,0.81,1.25,17.10,1928.46,3.44,361.96,15.41,"7,382.41",23.69,483.23,20.91,,26.48,,2.86%,1.00,8.09,1.07%,6.03%,-4.97%,,,,
1928.07,19.16,0.82,1.27,17.10,1928.54,3.47,364.62,15.54,"7,463.17",24.13,493.91,21.08,,26.61,,2.53%,1.00,8.10,2.86%,6.06%,-3.20%,,,,
1928.08,19.78,0.82,1.29,17.10,1928.62,3.49,376.42,15.67,"7,731.39",24.55,504.22,21.76,,27.39,,2.16%,1.00,8.11,2.60%,6.09%,-3.49%,,,,
1928.09,21.17,0.83,1.31,17.30,1928.71,3.51,398.21,15.61,"8,205.76",24.68,508.55,23.00,,28.87,,1.81%,1.00,8.02,1.57%,6.24%,-4.67%,,,,
1928.1,21.60,0.84,1.34,17.20,1928.79,3.53,408.66,15.83,"8,448.30",25.26,522.15,23.58,,29.50,,1.43%,1.00,8.08,2.46%,6.28%,-3.82%,,,,
1928.11,23.06,0.84,1.36,17.20,1928.87,3.56,436.29,15.95,"9,046.82",25.67,532.37,25.12,,31.34,,0.96%,1.00,8.09,1.80%,6.30%,-4.50%,,,,
1928.12,23.15,0.85,1.38,17.10,1928.96,3.58,440.55,16.18,"9,163.20",26.26,546.23,25.30,,31.47,,0.73%,1.00,8.14,1.41%,6.27%,-4.86%,,,,
1929.01,24.86,0.86,1.40,17.10,1929.04,3.60,473.09,16.37,"9,868.41",26.62,555.35,27.08,,33.59,,0.45%,1.01,8.15,0.54%,6.29%,-5.75%,,,,
1929.02,24.99,0.87,1.42,17.10,1929.12,3.57,475.57,16.56,"9,948.80",26.98,564.52,27.13,,33.56,,0.65%,1.01,8.20,0.49%,6.35%,-5.86%,,,,
1929.03,25.43,0.88,1.44,17.00,1929.21,3.55,486.79,16.85,"10,212.89",27.53,577.51,27.68,,34.13,,0.42%,1.01,8.29,0.25%,6.26%,-6.01%,,,,
1929.04,25.28,0.89,1.46,16.90,1929.29,3.52,486.78,17.14,"10,242.68",28.06,590.33,27.57,,33.90,,0.22%,1.01,8.38,-1.01%,6.25%,-7.26%,,,,
1929.05,25.66,0.90,1.48,17.00,1929.37,3.50,491.19,17.23,"10,365.70",28.25,596.25,27.70,,33.97,,0.17%,1.01,8.37,-0.73%,6.29%,-7.02%,,,,
1929.06,26.15,0.91,1.50,17.10,1929.46,3.47,497.64,17.32,"10,532.32",28.45,602.13,27.94,,34.17,,0.23%,1.01,8.36,-0.67%,6.34%,-7.01%,,,,
1929.07,28.48,0.92,1.51,17.30,1929.54,3.45,535.72,17.31,"11,368.67",28.48,604.36,29.93,,36.51,,-0.16%,1.01,8.31,-1.15%,6.44%,-7.59%,,,,
1929.08,30.10,0.93,1.53,17.30,1929.62,3.42,566.19,17.49,"12,046.28",28.84,613.52,31.48,,38.29,,-0.47%,1.01,8.35,-1.83%,6.42%,-8.24%,,,,
1929.09,31.30,0.94,1.55,17.30,1929.71,3.39,588.76,17.68,"12,557.88",29.19,622.68,32.56,,39.50,,-0.61%,1.01,8.39,-1.42%,6.17%,-7.58%,,,,
1929.1,27.99,0.95,1.57,17.30,1929.79,3.37,526.50,17.87,"11,261.64",29.57,632.49,28.96,,35.05,,-0.37%,1.00,8.43,-0.13%,6.22%,-6.35%,,,,
1929.11,20.58,0.96,1.59,17.30,1929.87,3.34,387.12,18.06,"8,312.45",29.93,642.62,21.17,,25.59,,0.71%,1.00,8.48,2.81%,6.20%,-3.39%,,,,
1929.12,21.40,0.97,1.61,17.20,1929.96,3.32,404.88,18.35,"8,726.75",30.46,656.55,22.01,,26.57,,0.29%,1.00,8.57,2.11%,6.12%,-4.01%,,,,
1930.01,21.71,0.97,1.56,17.10,1930.04,3.29,413.15,18.47,"8,938.12",29.63,641.03,22.31,,26.90,,-0.01%,1.00,8.66,1.92%,6.11%,-4.19%,,,,
1930.02,23.07,0.97,1.50,17.00,1930.12,3.29,441.61,18.60,"9,587.44",28.77,624.62,23.70,,28.53,,-0.44%,1.00,8.73,1.11%,5.99%,-4.87%,,,,
1930.03,23.94,0.97,1.45,16.90,1930.21,3.30,460.98,18.73,"10,041.75",27.92,608.21,24.59,,29.57,,-0.75%,1.00,8.81,0.63%,5.94%,-5.31%,,,,
1930.04,25.46,0.97,1.40,17.00,1930.29,3.30,487.36,18.63,"10,650.32",26.74,584.39,25.84,,31.04,,-1.19%,1.00,8.77,0.18%,6.01%,-5.83%,,,,
1930.05,23.94,0.97,1.34,16.90,1930.37,3.31,460.98,18.76,"10,107.90",25.86,567.04,24.31,,29.17,,-1.15%,1.00,8.85,-0.72%,5.97%,-6.69%,,,,
1930.06,21.52,0.98,1.29,16.80,1930.46,3.31,416.84,18.89,"9,174.73",24.99,549.97,21.87,,26.24,,-0.90%,1.00,8.92,-0.67%,5.84%,-6.51%,,,,
1930.07,21.06,0.98,1.24,16.60,1930.54,3.32,412.85,19.13,"9,121.87",24.25,535.79,21.55,,25.85,,-0.90%,1.00,9.05,-0.16%,5.80%,-5.97%,,,,
1930.08,20.79,0.98,1.18,16.50,1930.62,3.32,410.03,19.26,"9,094.97",23.33,517.53,21.30,,25.56,,-0.68%,1.00,9.13,0.13%,5.75%,-5.62%,,,,
1930.09,20.78,0.98,1.13,16.60,1930.71,3.32,407.36,19.16,"9,071.25",22.15,493.29,21.07,,25.29,,-0.42%,1.00,9.10,0.62%,5.83%,-5.21%,,,,
1930.1,17.92,0.98,1.08,16.50,1930.79,3.33,353.42,19.29,"7,905.97",21.24,475.15,18.21,,21.88,,0.31%,1.00,9.17,2.16%,5.78%,-3.62%,,,,
1930.11,16.62,0.98,1.02,16.40,1930.87,3.33,329.78,19.43,"7,413.36",20.30,456.31,16.94,,20.38,,0.71%,1.00,9.25,3.11%,5.73%,-2.62%,,,,
1930.12,15.51,0.98,0.97,16.10,1930.96,3.34,313.49,19.81,"7,084.27",19.61,443.05,16.06,,19.35,,1.05%,1.00,9.45,3.13%,5.47%,-2.34%,,,,
1931.01,15.98,0.97,0.94,15.90,1931.04,3.34,327.06,19.79,"7,428.01",19.24,436.94,16.71,,20.17,,0.88%,1.00,9.59,2.72%,5.35%,-2.63%,,,,
1931.02,17.20,0.95,0.91,15.70,1931.12,3.37,356.51,19.76,"8,134.35",18.86,430.36,18.16,,21.96,,0.56%,1.00,9.71,1.19%,5.19%,-4.00%,,,,
1931.03,17.53,0.94,0.88,15.60,1931.21,3.40,365.68,19.61,"8,380.84",18.36,420.72,18.58,,22.49,,0.40%,1.00,9.78,0.94%,5.02%,-4.09%,,,,
1931.04,15.86,0.93,0.85,15.50,1931.29,3.43,332.98,19.46,"7,668.52",17.85,410.99,16.87,,20.46,,0.96%,1.00,9.85,1.50%,4.85%,-3.35%,,,,
1931.05,14.33,0.91,0.82,15.30,1931.37,3.45,304.79,19.43,"7,056.59",17.44,403.80,15.40,,18.72,,1.59%,1.00,9.98,2.12%,4.62%,-2.50%,,,,
1931.06,13.87,0.90,0.79,15.10,1931.46,3.48,298.91,19.40,"6,957.96",17.03,396.31,15.06,,18.36,,1.64%,1.00,10.12,2.46%,4.24%,-1.78%,,,,
1931.07,14.33,0.89,0.76,15.10,1931.54,3.51,308.82,19.11,"7,225.79",16.38,383.22,15.52,,18.96,,1.36%,1.00,10.12,2.64%,4.21%,-1.57%,,,,
1931.08,13.90,0.87,0.73,15.10,1931.62,3.54,299.56,18.82,"7,045.66",15.73,370.02,15.01,,18.38,,1.55%,1.00,10.13,2.77%,4.05%,-1.27%,,,,
1931.09,11.83,0.86,0.70,15.00,1931.71,3.57,256.65,18.66,"6,072.96",15.19,359.35,12.82,,15.76,,2.71%,1.00,10.20,4.26%,3.81%,0.45%,,,,
1931.1,10.25,0.85,0.67,14.90,1931.79,3.60,223.86,18.49,"5,333.64",14.63,348.64,11.15,,13.76,,3.78%,1.00,10.28,5.12%,3.58%,1.54%,,,,
1931.11,10.39,0.83,0.64,14.70,1931.87,3.62,230.01,18.45,"5,516.68",14.17,339.81,11.42,,14.16,,3.46%,1.00,10.42,4.26%,3.35%,0.91%,,,,
1931.12,8.44,0.82,0.61,14.60,1931.96,3.65,188.12,18.28,"4,548.53",13.60,328.74,9.31,,11.61,,5.41%,1.00,10.50,5.58%,3.19%,2.39%,,,,
1932.01,8.30,0.79,0.59,14.30,1932.04,3.68,188.88,18.05,"4,603.29",13.50,329.05,9.31,,11.69,,5.40%,1.01,10.73,5.59%,2.82%,2.78%,,,,
1932.02,8.23,0.77,0.58,14.10,1932.12,3.65,189.94,17.69,"4,665.15",13.31,326.90,9.34,,11.79,,5.27%,1.01,10.94,5.12%,2.57%,2.55%,,,,
1932.03,8.26,0.74,0.56,14.00,1932.21,3.62,192.00,17.20,"4,750.81",13.02,322.09,9.41,,11.95,,5.26%,1.01,11.08,4.28%,2.33%,1.96%,,,,
1932.04,6.28,0.71,0.54,13.90,1932.29,3.59,147.02,16.70,"3,672.41",12.72,317.71,7.19,,9.19,,8.50%,1.01,11.23,6.56%,2.16%,4.41%,,,,
1932.05,5.51,0.69,0.53,13.70,1932.37,3.56,130.88,16.31,"3,303.13",12.51,315.75,6.39,,8.24,,10.13%,1.01,11.45,7.76%,1.85%,5.92%,,,,
1932.06,4.77,0.66,0.51,13.60,1932.46,3.53,114.14,15.79,"2,913.75",12.20,311.53,5.57,,7.24,,12.41%,1.01,11.60,9.73%,1.73%,8.00%,,,,
1932.07,5.01,0.63,0.49,13.60,1932.54,3.50,119.88,15.15,"3,092.59",11.80,304.51,5.84,,7.65,,11.54%,1.01,11.67,9.48%,1.64%,7.84%,,,,
1932.08,7.53,0.61,0.48,13.50,1932.62,3.46,181.51,14.62,"4,714.02",11.49,298.43,8.83,,11.63,,5.81%,1.01,11.82,4.90%,1.46%,3.44%,,,,
1932.09,8.26,0.58,0.46,13.40,1932.71,3.43,200.59,14.09,"5,240.10",11.17,291.82,9.76,,12.89,,4.69%,1.01,11.97,3.97%,1.35%,2.61%,,,,
1932.1,7.12,0.55,0.44,13.30,1932.79,3.40,174.21,13.54,"4,580.32",10.85,285.18,8.48,,11.24,,6.14%,1.01,12.13,6.06%,1.12%,4.94%,,,,
1932.11,7.05,0.53,0.43,13.20,1932.87,3.37,173.80,12.98,"4,598.10",10.52,278.30,8.46,,11.26,,6.06%,1.01,12.28,6.18%,0.95%,5.23%,,,,
1932.12,6.82,0.50,0.41,13.10,1932.96,3.34,169.42,12.42,"4,509.42",10.18,271.09,8.26,,11.03,,6.26%,1.01,12.44,6.43%,0.78%,5.66%,,,,
1933.01,7.09,0.50,0.41,12.90,1933.04,3.31,178.85,12.49,"4,788.33",10.41,278.59,8.73,,11.69,,5.54%,1.00,12.71,6.47%,0.59%,5.88%,,,,
1933.02,6.25,0.49,0.42,12.70,1933.12,3.29,160.15,12.56,"4,315.51",10.63,286.55,7.83,,10.52,,6.72%,1.00,12.96,8.25%,0.41%,7.84%,,,,
1933.03,6.23,0.49,0.42,12.60,1933.21,3.28,160.90,12.53,"4,363.97",10.78,292.45,7.87,,10.63,,6.58%,1.00,13.11,8.37%,0.13%,8.23%,,,,
1933.04,6.89,0.48,0.42,12.60,1933.29,3.26,177.95,12.40,"4,854.30",10.85,295.91,8.72,,11.81,,5.31%,1.00,13.17,7.49%,0.00%,7.50%,,,,
1933.05,8.87,0.48,0.42,12.60,1933.37,3.25,229.08,12.27,"6,277.18",10.91,299.00,11.25,,15.25,,2.75%,1.00,13.22,5.15%,-0.08%,5.23%,,,,
1933.06,10.39,0.47,0.43,12.70,1933.46,3.23,266.23,12.04,"7,322.47",10.89,299.52,13.10,,17.77,,1.53%,1.00,13.17,3.77%,-0.02%,3.79%,,,,
1933.07,11.23,0.47,0.43,13.10,1933.54,3.22,278.97,11.55,"7,699.28",10.62,293.09,13.75,,18.66,,1.37%,1.00,12.82,3.56%,0.33%,3.24%,,,,
1933.08,10.67,0.46,0.43,13.20,1933.62,3.20,263.05,11.34,"7,286.01",10.60,293.63,13.00,,17.65,,1.94%,1.00,12.77,3.71%,0.44%,3.27%,,,,
1933.09,10.58,0.46,0.43,13.20,1933.71,3.18,260.83,11.22,"7,250.44",10.66,296.39,12.92,,17.55,,1.94%,1.00,12.83,3.97%,0.36%,3.60%,,,,
1933.1,9.55,0.45,0.44,13.20,1933.79,3.17,235.43,11.09,"6,570.29",10.72,299.27,11.70,,15.90,,2.71%,1.00,12.88,4.94%,0.34%,4.60%,,,,
1933.11,9.78,0.45,0.44,13.20,1933.87,3.15,241.11,10.97,"6,754.04",10.79,302.14,12.01,,16.33,,2.50%,1.00,12.93,4.21%,0.32%,3.88%,,,,
1933.12,9.97,0.44,0.44,13.20,1933.96,3.14,245.79,10.85,"6,910.57",10.85,304.98,12.28,,16.71,,2.34%,1.00,12.98,4.15%,0.30%,3.85%,,,,
1934.01,10.54,0.44,0.44,13.20,1934.04,3.12,259.84,10.87,"7,331.12",10.95,308.96,13.03,,17.72,,1.89%,1.00,13.03,3.91%,0.28%,3.63%,,,,
1934.02,11.32,0.44,0.45,13.30,1934.12,3.09,276.97,10.81,"7,839.86",10.97,310.48,13.93,,18.95,,1.55%,1.00,13.00,3.19%,0.34%,2.85%,,,,
1934.03,10.74,0.44,0.45,13.30,1934.21,3.07,262.78,10.83,"7,463.71",11.07,314.46,13.25,,18.04,,2.00%,1.00,13.06,4.03%,0.32%,3.71%,,,,
1934.04,10.92,0.44,0.46,13.30,1934.29,3.04,267.19,10.85,"7,614.47",11.17,318.46,13.52,,18.40,,1.94%,1.00,13.12,3.63%,0.24%,3.39%,,,,
1934.05,9.81,0.44,0.46,13.30,1934.37,3.01,240.03,10.87,"6,866.29",11.27,322.53,12.18,,16.58,,2.77%,1.00,13.19,4.93%,0.22%,4.71%,,,,
1934.06,9.94,0.45,0.47,13.40,1934.46,2.98,241.39,10.81,"6,931.12",11.29,324.24,12.29,,16.73,,2.80%,1.00,13.15,5.30%,0.22%,5.08%,,,,
1934.07,9.47,0.45,0.47,13.40,1934.54,2.96,229.98,10.83,"6,629.29",11.39,328.45,11.74,,16.00,,3.15%,1.00,13.22,6.03%,0.14%,5.89%,,,,
1934.08,9.10,0.45,0.47,13.40,1934.62,2.93,220.99,10.85,"6,396.34",11.49,332.68,11.32,,15.43,,3.56%,1.00,13.28,6.29%,0.12%,6.17%,,,,
1934.09,8.88,0.45,0.48,13.60,1934.71,2.90,212.48,10.71,"6,175.74",11.43,332.09,10.91,,14.89,,4.00%,1.00,13.15,6.54%,0.25%,6.29%,,,,
1934.1,8.95,0.45,0.48,13.50,1934.79,2.87,215.74,10.81,"6,296.71",11.61,338.90,11.11,,15.17,,3.74%,1.00,13.31,6.63%,0.15%,6.48%,,,,
1934.11,9.20,0.45,0.49,13.50,1934.87,2.85,221.77,10.83,"6,498.93",11.71,343.17,11.45,,15.65,,3.50%,1.00,13.37,6.27%,0.13%,6.13%,,,,
1934.12,9.26,0.45,0.49,13.40,1934.96,2.82,224.88,10.93,"6,616.81",11.90,350.13,11.64,,15.92,,3.25%,1.00,13.54,6.29%,-0.02%,6.30%,,,,
1935.01,9.26,0.45,0.57,13.60,1935.04,2.79,221.57,10.77,"6,545.91",13.64,402.93,11.50,,15.73,,3.53%,1.00,13.40,6.76%,0.11%,6.64%,,,,
1935.02,8.98,0.45,0.65,13.70,1935.12,2.78,213.30,10.69,"6,327.96",15.44,458.04,11.09,,15.18,,3.99%,1.00,13.35,7.51%,0.19%,7.33%,,,,
1935.03,8.41,0.45,0.73,13.70,1935.21,2.77,199.76,10.69,"5,952.72",17.34,516.70,10.40,,14.24,,4.54%,1.00,13.39,8.21%,0.19%,8.02%,,,,
1935.04,9.04,0.45,0.76,13.80,1935.29,2.76,213.17,10.53,"6,378.43",17.84,533.89,11.10,,15.20,,4.07%,1.00,13.34,7.77%,0.26%,7.51%,,,,
1935.05,9.75,0.44,0.78,13.80,1935.37,2.74,229.91,10.45,"6,905.46",18.47,554.80,11.99,,16.40,,3.37%,1.00,13.38,7.29%,0.20%,7.09%,,,,
1935.06,10.12,0.44,0.81,13.70,1935.46,2.73,240.38,10.45,"7,245.99",19.24,579.97,12.54,,17.14,,2.82%,1.00,13.53,6.89%,0.02%,6.87%,,,,
1935.07,10.65,0.44,0.79,13.70,1935.54,2.72,252.97,10.45,"7,651.73",18.84,569.99,13.20,,18.02,,2.33%,1.00,13.57,6.13%,0.02%,6.11%,,,,
1935.08,11.37,0.44,0.78,13.70,1935.62,2.71,270.07,10.45,"8,195.37",18.45,559.81,14.11,,19.22,,1.85%,1.00,13.61,5.48%,0.02%,5.46%,,,,
1935.09,11.61,0.44,0.76,13.70,1935.71,2.70,275.77,10.45,"8,394.79",18.05,549.53,14.42,,19.62,,1.71%,1.00,13.66,5.96%,0.02%,5.94%,,,,
1935.1,11.92,0.45,0.76,13.70,1935.79,2.69,283.14,10.69,"8,646.05",18.05,551.26,14.83,,20.14,,1.53%,1.00,13.70,6.11%,0.02%,6.10%,,,,
1935.11,13.04,0.46,0.76,13.80,1935.87,2.67,307.50,10.85,"9,417.50",17.92,548.87,16.13,,21.87,,0.90%,1.00,13.65,5.58%,0.09%,5.49%,,,,
1935.12,13.04,0.47,0.76,13.80,1935.96,2.66,307.50,11.08,"9,445.78",17.92,550.52,16.16,,21.87,,0.96%,1.00,13.69,5.70%,0.03%,5.67%,,,,
1936.01,13.76,0.48,0.77,13.80,1936.04,2.65,324.47,11.32,"9,996.31",18.16,559.39,17.09,,23.08,,0.63%,1.00,13.74,5.55%,0.03%,5.52%,,,,
1936.02,14.55,0.49,0.78,13.80,1936.12,2.65,343.10,11.55,"10,599.89",18.39,568.24,18.10,,24.41,,0.30%,1.00,13.76,5.05%,0.08%,4.97%,,,,
1936.03,14.86,0.50,0.79,13.70,1936.21,2.66,352.97,11.88,"10,935.32",18.76,581.35,18.66,,25.10,,0.12%,1.00,13.89,4.33%,-0.11%,4.44%,,,,
1936.04,14.88,0.52,0.82,13.70,1936.29,2.66,353.45,12.27,"10,981.72",19.48,605.18,18.72,,25.13,,0.05%,1.00,13.92,4.91%,-0.17%,5.08%,,,,
1936.05,14.09,0.53,0.85,13.70,1936.37,2.66,334.68,12.67,"10,431.49",20.19,629.29,17.75,,23.79,,0.39%,1.00,13.95,5.45%,-0.23%,5.68%,,,,
1936.06,14.69,0.55,0.88,13.80,1936.46,2.66,346.41,12.97,"10,830.57",20.75,648.80,18.39,,24.60,,0.32%,1.00,13.87,4.91%,-0.27%,5.17%,,,,
1936.07,15.56,0.57,0.90,13.90,1936.54,2.67,364.28,13.34,"11,424.24",21.07,660.79,19.36,,25.84,,0.22%,1.00,13.80,3.49%,-0.77%,4.26%,,,,
1936.08,15.87,0.59,0.92,14.00,1936.62,2.67,368.88,13.71,"11,604.46",21.38,672.72,19.62,,26.13,,0.28%,1.00,13.73,2.95%,-0.91%,3.85%,,,,
1936.09,16.05,0.61,0.94,14.00,1936.71,2.67,373.07,14.18,"11,773.25",21.85,689.52,19.86,,26.40,,0.16%,1.00,13.76,1.11%,-1.01%,2.12%,,,,
1936.1,16.89,0.65,0.97,14.00,1936.79,2.67,392.59,15.03,"12,428.95",22.47,711.35,20.91,,27.73,,-0.15%,1.00,13.79,0.18%,-1.21%,1.39%,,,,
1936.11,17.36,0.68,0.99,14.00,1936.87,2.68,403.52,15.88,"12,816.71",23.09,733.37,21.50,,28.45,,-0.34%,1.00,13.81,-0.36%,-1.45%,1.08%,,,,
1936.12,17.06,0.72,1.02,14.00,1936.96,2.68,396.55,16.74,"12,639.52",23.71,755.70,21.13,,27.90,,-0.26%,1.00,13.84,0.02%,-1.54%,1.56%,,,,
1937.01,17.59,0.73,1.05,14.10,1937.04,2.68,405.96,16.85,"12,984.52",24.23,775.08,21.62,,28.50,,-0.19%,1.00,13.77,-0.16%,-1.48%,1.32%,,,,
1937.02,18.11,0.74,1.08,14.10,1937.12,2.67,417.97,17.08,"13,413.89",24.93,799.94,22.24,,29.26,,-0.26%,1.00,13.81,-0.07%,-1.51%,1.44%,,,,
1937.03,18.09,0.75,1.11,14.20,1937.21,2.66,414.56,17.19,"13,350.68",25.44,819.20,22.04,,28.93,,-0.08%,1.00,13.76,-0.58%,-1.64%,1.06%,,,,
1937.04,17.01,0.78,1.13,14.30,1937.29,2.65,387.09,17.75,"12,513.47",25.71,831.29,20.56,,26.93,,0.33%,1.00,13.71,-0.27%,-1.60%,1.33%,,,,
1937.05,16.25,0.81,1.15,14.40,1937.37,2.64,367.23,18.30,"11,920.67",25.99,843.62,19.47,,25.47,,0.62%,1.00,13.65,0.08%,-1.56%,1.64%,,,,
1937.06,15.64,0.84,1.17,14.40,1937.46,2.63,353.44,18.98,"11,524.54",26.44,862.13,18.71,,24.45,,0.73%,1.00,13.69,0.76%,-1.63%,2.39%,,,,
1937.07,16.57,0.82,1.19,14.50,1937.54,2.62,371.87,18.33,"12,175.42",26.63,871.95,19.65,,25.63,,0.72%,1.00,13.64,0.77%,-1.67%,2.44%,,,,
1937.08,16.74,0.79,1.20,14.50,1937.62,2.61,375.69,17.80,"12,348.91",27.01,887.68,19.81,,25.79,,0.75%,1.00,13.68,0.34%,-1.83%,2.16%,,,,
1937.09,14.37,0.77,1.22,14.60,1937.71,2.60,320.29,17.16,"10,574.99",27.19,897.81,16.85,,21.91,,1.65%,1.00,13.63,1.46%,-2.00%,3.46%,,,,
1937.1,12.28,0.78,1.19,14.60,1937.79,2.59,273.71,17.39,"9,084.78",26.52,880.37,14.36,,18.67,,2.63%,1.00,13.67,3.32%,-2.03%,5.34%,,,,
1937.11,11.20,0.79,1.16,14.50,1937.87,2.58,251.36,17.73,"8,391.97",26.03,869.17,13.16,,17.11,,3.27%,1.00,13.81,4.02%,-2.16%,6.18%,,,,
1937.12,11.02,0.80,1.13,14.40,1937.96,2.57,249.04,18.08,"8,364.74",25.54,857.73,13.01,,16.93,,3.30%,1.00,13.95,3.81%,-2.38%,6.18%,,,,
1938.01,11.31,0.79,1.08,14.20,1938.04,2.56,259.19,18.18,"8,756.67",24.67,833.60,13.51,,17.59,,2.89%,1.00,14.19,3.11%,-2.66%,5.77%,,,,
1938.02,11.04,0.79,1.02,14.10,1938.12,2.54,254.80,18.16,"8,659.36",23.62,802.66,13.26,,17.28,,3.09%,1.00,14.34,2.84%,-2.65%,5.50%,,,,
1938.03,10.31,0.78,0.97,14.10,1938.21,2.53,237.95,18.00,"8,137.76",22.39,765.63,12.38,,16.14,,3.64%,1.00,14.39,3.73%,-2.62%,6.34%,,,,
