Date,Series,Indexed_Value
2024-10-18,Magnificent 7 (Equal Weight),248.48446268815000
2024-10-21,Magnificent 7 (Equal Weight),249.17420227724600
2024-10-22,Magnificent 7 (Equal Weight),251.17395356542800
2024-10-23,Magnificent 7 (Equal Weight),245.78697466524600
2024-10-24,Magnificent 7 (Equal Weight),252.6396438172950
2024-10-25,Magnificent 7 (Equal Weight),255.66118787162900
2024-10-28,Magnificent 7 (Equal Weight),255.61386799400800
2024-10-29,Magnificent 7 (Equal Weight),258.670556727805
2024-10-30,Magnificent 7 (Equal Weight),258.45570871272900
2024-10-31,Magnificent 7 (Equal Weight),248.4042950791970
2024-11-01,Magnificent 7 (Equal Weight),250.21159310619200
2024-11-04,Magnificent 7 (Equal Weight),247.77837769446800
2024-11-05,Magnificent 7 (Equal Weight),251.99406016275000
2024-11-06,Magnificent 7 (Equal Weight),260.3052148779530
2024-11-07,Magnificent 7 (Equal Weight),266.52107820883300
2024-11-08,Magnificent 7 (Equal Weight),268.232904793133
2024-11-11,Magnificent 7 (Equal Weight),269.99477777760000
2024-11-12,Magnificent 7 (Equal Weight),268.89845286959900
2024-11-13,Magnificent 7 (Equal Weight),268.95289701332500
2024-11-14,Magnificent 7 (Equal Weight),266.05452900919200
2024-11-15,Magnificent 7 (Equal Weight),260.2469418335010
2024-11-18,Magnificent 7 (Equal Weight),263.09516339958900
2024-11-19,Magnificent 7 (Equal Weight),266.79416984545600
2024-11-20,Magnificent 7 (Equal Weight),266.01052411222000
2024-11-21,Magnificent 7 (Equal Weight),263.5551238299990
2024-11-22,Magnificent 7 (Equal Weight),264.2737037507420
2024-11-25,Magnificent 7 (Equal Weight),264.019648733764
2024-11-26,Magnificent 7 (Equal Weight),267.6357335867550
2024-11-27,Magnificent 7 (Equal Weight),265.27693066373200
2024-11-29,Magnificent 7 (Equal Weight),268.4920087806380
2024-12-02,Magnificent 7 (Equal Weight),274.3829000469730
2024-12-03,Magnificent 7 (Equal Weight),277.2829353490650
2024-12-04,Magnificent 7 (Equal Weight),280.59796895941400
2024-12-05,Magnificent 7 (Equal Weight),282.2067271069040
2024-12-06,Magnificent 7 (Equal Weight),287.5015868140540
2024-12-09,Magnificent 7 (Equal Weight),286.60357620995100
2024-12-10,Magnificent 7 (Equal Weight),289.2075170481590
2024-12-11,Magnificent 7 (Equal Weight),297.06172227691400
2024-12-12,Magnificent 7 (Equal Weight),295.3631575767370
2024-12-13,Magnificent 7 (Equal Weight),295.22000141239800
2024-12-16,Magnificent 7 (Equal Weight),301.4409882518310
2024-12-17,Magnificent 7 (Equal Weight),303.0740359883030
2024-12-18,Magnificent 7 (Equal Weight),289.78376268438000
2024-12-19,Magnificent 7 (Equal Weight),289.84132761758100
2024-12-20,Magnificent 7 (Equal Weight),288.21975089107100
2024-12-23,Magnificent 7 (Equal Weight),292.31548598261200
2024-12-24,Magnificent 7 (Equal Weight),299.0699963999610
2024-12-26,Magnificent 7 (Equal Weight),297.0475345520410
2024-12-27,Magnificent 7 (Equal Weight),291.1353744483220
2024-12-30,Magnificent 7 (Equal Weight),286.5951887204510
2024-12-31,Magnificent 7 (Equal Weight),282.55778355764600
2025-01-02,Magnificent 7 (Equal Weight),280.5880769786960
2025-01-03,Magnificent 7 (Equal Weight),287.4354186233820
2025-01-06,Magnificent 7 (Equal Weight),293.30536274276300
2025-01-07,Magnificent 7 (Equal Weight),286.4469149321390
2025-01-08,Magnificent 7 (Equal Weight),285.74547091136600
2025-01-10,Magnificent 7 (Equal Weight),283.71984315885000
2025-01-13,Magnificent 7 (Equal Weight),282.77955576307200
2025-01-14,Magnificent 7 (Equal Weight),279.2911584724100
2025-01-15,Magnificent 7 (Equal Weight),290.3141144731180
2025-01-16,Magnificent 7 (Equal Weight),285.23877121533100
2025-01-17,Magnificent 7 (Equal Weight),289.4520488514970
2025-01-21,Magnificent 7 (Equal Weight),289.8828335291400
2025-01-22,Magnificent 7 (Equal Weight),293.440627683936
2025-01-23,Magnificent 7 (Equal Weight),294.8158680022570
2025-01-24,Magnificent 7 (Equal Weight),294.6566528162750
2025-01-27,Magnificent 7 (Equal Weight),290.61391033847300
2025-01-28,Magnificent 7 (Equal Weight),297.43252934313200
2025-01-29,Magnificent 7 (Equal Weight),295.2685678404340
2025-01-30,Magnificent 7 (Equal Weight),294.84765748976600
2025-01-31,Magnificent 7 (Equal Weight),295.6938180696150
2025-02-03,Magnificent 7 (Equal Weight),291.686490962002
2025-02-04,Magnificent 7 (Equal Weight),295.95627822983700
2025-02-05,Magnificent 7 (Equal Weight),292.42253828078100
2025-02-06,Magnificent 7 (Equal Weight),294.1309282697570
2025-02-07,Magnificent 7 (Equal Weight),289.4354661021430
2025-02-10,Magnificent 7 (Equal Weight),289.89179574605500
2025-02-11,Magnificent 7 (Equal Weight),287.5839454486790
2025-02-12,Magnificent 7 (Equal Weight),288.64268946067000
2025-02-13,Magnificent 7 (Equal Weight),293.37934565704900
2025-02-14,Magnificent 7 (Equal Weight),294.65433429134800
2025-02-18,Magnificent 7 (Equal Weight),291.58885791654100
2025-02-19,Magnificent 7 (Equal Weight),291.67572021718300
2025-02-20,Magnificent 7 (Equal Weight),289.68162793442800
2025-02-21,Magnificent 7 (Equal Weight),282.88343431053700
2025-02-24,Magnificent 7 (Equal Weight),278.54811634830800
2025-02-25,Magnificent 7 (Equal Weight),271.88414511398400
2025-02-26,Magnificent 7 (Equal Weight),272.24961388444100
2025-02-27,Magnificent 7 (Equal Weight),265.12289390906100
2025-02-28,Magnificent 7 (Equal Weight),270.26629430803300
2025-03-03,Magnificent 7 (Equal Weight),263.1859703310510
2025-03-04,Magnificent 7 (Equal Weight),259.97330685389600
2025-03-05,Magnificent 7 (Equal Weight),265.579256898932
2025-03-06,Magnificent 7 (Equal Weight),257.3910536390890
2025-03-07,Magnificent 7 (Equal Weight),257.3005782056920
2025-03-10,Magnificent 7 (Equal Weight),243.03810640380800
2025-03-11,Magnificent 7 (Equal Weight),244.5558516595000
2025-03-12,Magnificent 7 (Equal Weight),250.03705545196200
2025-03-13,Magnificent 7 (Equal Weight),242.6435256302120
2025-03-14,Magnificent 7 (Equal Weight),249.47831154049900
2025-03-17,Magnificent 7 (Equal Weight),246.96311901115500
2025-03-18,Magnificent 7 (Equal Weight),240.24026567824100
2025-03-19,Magnificent 7 (Equal Weight),243.72256752371600
2025-03-20,Magnificent 7 (Equal Weight),243.66580583582600
2025-03-21,Magnificent 7 (Equal Weight),247.88934029673500
2025-03-24,Magnificent 7 (Equal Weight),257.01014568952600
2025-03-25,Magnificent 7 (Equal Weight),260.4658443249090
2025-03-26,Magnificent 7 (Equal Weight),253.29782145601500
2025-03-27,Magnificent 7 (Equal Weight),252.10065836741600
2025-03-28,Magnificent 7 (Equal Weight),242.93206331128500
2025-03-31,Magnificent 7 (Equal Weight),241.98257341153400
2025-04-01,Magnificent 7 (Equal Weight),246.20556943327700
2025-04-02,Magnificent 7 (Equal Weight),248.38590282117600
2025-04-03,Magnificent 7 (Equal Weight),231.69341289659600
2025-04-04,Magnificent 7 (Equal Weight),218.49534999671100
2025-04-07,Magnificent 7 (Equal Weight),219.16826556863100
2025-04-08,Magnificent 7 (Equal Weight),214.3477786116070
2025-04-09,Magnificent 7 (Equal Weight),245.20996011043600
2025-04-10,Magnificent 7 (Equal Weight),232.4535664015810
2025-04-11,Magnificent 7 (Equal Weight),235.44625247052500
2025-04-14,Magnificent 7 (Equal Weight),234.2432773773920
2025-04-15,Magnificent 7 (Equal Weight),232.3885976846750
2025-04-16,Magnificent 7 (Equal Weight),223.44494662314800
2025-04-17,Magnificent 7 (Equal Weight),222.2876486287630
2025-04-21,Magnificent 7 (Equal Weight),215.0324299996350
2025-04-22,Magnificent 7 (Equal Weight),221.70623436886700
2025-04-23,Magnificent 7 (Equal Weight),229.44699664445000
2025-04-24,Magnificent 7 (Equal Weight),236.10731649624300
2025-04-25,Magnificent 7 (Equal Weight),243.13596600563800
2025-04-28,Magnificent 7 (Equal Weight),242.96245521079900
2025-04-29,Magnificent 7 (Equal Weight),244.80139266848600
2025-04-30,Magnificent 7 (Equal Weight),242.58643930960200
2025-05-01,Magnificent 7 (Equal Weight),250.72336825336900
2025-05-02,Magnificent 7 (Equal Weight),255.70374516166700
2025-05-05,Magnificent 7 (Equal Weight),253.85438807249600
2025-05-06,Magnificent 7 (Equal Weight),250.93961287567700
2025-05-07,Magnificent 7 (Equal Weight),251.39445666287800
2025-05-08,Magnificent 7 (Equal Weight),254.2742843136990
2025-05-09,Magnificent 7 (Equal Weight),255.33543021551600
2025-05-12,Magnificent 7 (Equal Weight),270.45131730490200
2025-05-13,Magnificent 7 (Equal Weight),276.2372609915500
2025-05-14,Magnificent 7 (Equal Weight),280.1237580352670
2025-05-15,Magnificent 7 (Equal Weight),276.63022546688900
2025-05-16,Magnificent 7 (Equal Weight),277.6312162390860
2025-05-19,Magnificent 7 (Equal Weight),277.039641269271
2025-05-20,Magnificent 7 (Equal Weight),275.7485916518030
2025-05-21,Magnificent 7 (Equal Weight),272.90795531066700
2025-05-22,Magnificent 7 (Equal Weight),274.753559998666
2025-05-23,Magnificent 7 (Equal Weight),271.1564744963070
2025-05-27,Magnificent 7 (Equal Weight),279.87875350391900
2025-05-28,Magnificent 7 (Equal Weight),278.5457664389490
2025-05-29,Magnificent 7 (Equal Weight),279.66476856072700
2025-05-30,Magnificent 7 (Equal Weight),278.14393782304600
2025-06-02,Magnificent 7 (Equal Weight),281.1320084189330
2025-06-03,Magnificent 7 (Equal Weight),281.15186691839500
2025-06-04,Magnificent 7 (Equal Weight),282.87230656780200
2025-06-05,Magnificent 7 (Equal Weight),276.42496931889800
2025-06-06,Magnificent 7 (Equal Weight),281.8669102059370
2025-06-09,Magnificent 7 (Equal Weight),284.0046608039470
2025-06-10,Magnificent 7 (Equal Weight),287.8225455943350
2025-06-11,Magnificent 7 (Equal Weight),285.65328698794200
2025-06-12,Magnificent 7 (Equal Weight),285.5388358098860
2025-06-13,Magnificent 7 (Equal Weight),283.46733578668400
2025-06-16,Magnificent 7 (Equal Weight),288.4205053345710
2025-06-17,Magnificent 7 (Equal Weight),285.30877026825600
2025-06-18,Magnificent 7 (Equal Weight),285.7977201063660
2025-06-20,Magnificent 7 (Equal Weight),282.8597939869970
2025-06-23,Magnificent 7 (Equal Weight),289.2113832178980
2025-06-24,Magnificent 7 (Equal Weight),291.51980039658100
2025-06-25,Magnificent 7 (Equal Weight),291.07093828600100
2025-06-26,Magnificent 7 (Equal Weight),294.789738500939
2025-06-27,Magnificent 7 (Equal Weight),297.0850683714020
2025-06-30,Magnificent 7 (Equal Weight),296.83636440011100
2025-07-01,Magnificent 7 (Equal Weight),291.37122257158200
2025-07-02,Magnificent 7 (Equal Weight),293.83357646705800
2025-07-03,Magnificent 7 (Equal Weight),296.4606319395670
2025-07-07,Magnificent 7 (Equal Weight),292.53269371468200
2025-07-08,Magnificent 7 (Equal Weight),292.5807982031080
2025-07-09,Magnificent 7 (Equal Weight),295.985228406997
2025-07-10,Magnificent 7 (Equal Weight),297.22409159832900
2025-07-11,Magnificent 7 (Equal Weight),297.30771149482100
2025-07-14,Magnificent 7 (Equal Weight),297.9701073973800
2025-07-15,Magnificent 7 (Equal Weight),297.2457998177630
2025-07-16,Magnificent 7 (Equal Weight),297.59835879819600
2025-07-17,Magnificent 7 (Equal Weight),298.25260259449500
2025-07-18,Magnificent 7 (Equal Weight),300.27857753729200
2025-07-21,Magnificent 7 (Equal Weight),302.33626841033500
2025-07-22,Magnificent 7 (Equal Weight),300.75090931856200
2025-07-23,Magnificent 7 (Equal Weight),302.4250628150830
2025-07-24,Magnificent 7 (Equal Weight),300.8053907313010
2025-07-25,Magnificent 7 (Equal Weight),302.2914906717210
2025-07-28,Magnificent 7 (Equal Weight),304.53352977634000
2025-07-29,Magnificent 7 (Equal Weight),301.3756399794490
2025-07-30,Magnificent 7 (Equal Weight),300.7617702936240
2025-07-31,Magnificent 7 (Equal Weight),311.5617595189560
2025-08-01,Magnificent 7 (Equal Weight),302.5802352938940
2025-08-04,Magnificent 7 (Equal Weight),309.5880573094840
2025-08-05,Magnificent 7 (Equal Weight),306.7930637403740
2025-08-06,Magnificent 7 (Equal Weight),311.72440541568
2025-08-07,Magnificent 7 (Equal Weight),311.4013046479040
2025-08-08,Magnificent 7 (Equal Weight),315.4797841863250
2025-08-11,Magnificent 7 (Equal Weight),315.650182037798
2025-08-12,Magnificent 7 (Equal Weight),320.72059793973300
2025-08-13,Magnificent 7 (Equal Weight),318.6399983927250
2025-08-14,Magnificent 7 (Equal Weight),319.5940282467440
2025-08-15,Magnificent 7 (Equal Weight),318.82611788319300
2025-08-18,Magnificent 7 (Equal Weight),316.8482062367550
2025-08-19,Magnificent 7 (Equal Weight),311.5594880706770
2025-08-20,Magnificent 7 (Equal Weight),308.41810844664000
2025-08-21,Magnificent 7 (Equal Weight),306.35971730845400
2025-08-22,Magnificent 7 (Equal Weight),313.77134319764700
2025-08-25,Magnificent 7 (Equal Weight),314.3954422468360
2025-08-26,Magnificent 7 (Equal Weight),315.31877812618300
2025-08-27,Magnificent 7 (Equal Weight),315.0185213019800
2025-08-28,Magnificent 7 (Equal Weight),316.33956462897800
2025-08-29,Magnificent 7 (Equal Weight),311.8150279636030
2025-09-02,Magnificent 7 (Equal Weight),309.1539301898130
2025-09-03,Magnificent 7 (Equal Weight),313.7075288393880
2025-09-04,Magnificent 7 (Equal Weight),317.8628668906940
2025-09-05,Magnificent 7 (Equal Weight),317.5774333261150
2025-09-08,Magnificent 7 (Equal Weight),317.68615096071700
2025-09-09,Magnificent 7 (Equal Weight),320.3964987547070
2025-09-10,Magnificent 7 (Equal Weight),317.7885309015460
2025-09-11,Magnificent 7 (Equal Weight),320.93627764226200
2025-09-12,Magnificent 7 (Equal Weight),326.5933195813620
2025-09-15,Magnificent 7 (Equal Weight),332.4167951258450
2025-09-16,Magnificent 7 (Equal Weight),335.02775823075200
2025-09-17,Magnificent 7 (Equal Weight),334.273107789798
2025-09-18,Magnificent 7 (Equal Weight),334.388935959816
2025-09-19,Magnificent 7 (Equal Weight),337.96213987081300
2025-09-22,Magnificent 7 (Equal Weight),338.40451913462
2025-09-23,Magnificent 7 (Equal Weight),333.5262073420650
2025-09-24,Magnificent 7 (Equal Weight),335.39279448450400
2025-09-25,Magnificent 7 (Equal Weight),331.22793321955800
2025-09-26,Magnificent 7 (Equal Weight),333.50882232816400
2025-09-29,Magnificent 7 (Equal Weight),334.5533119233640
2025-09-30,Magnificent 7 (Equal Weight),334.19512139888200
2025-10-01,Magnificent 7 (Equal Weight),334.6830885119600
2025-10-02,Magnificent 7 (Equal Weight),333.16436053123400
2025-10-03,Magnificent 7 (Equal Weight),329.99250858507700
2025-10-06,Magnificent 7 (Equal Weight),335.4919516364530
2025-10-07,Magnificent 7 (Equal Weight),331.4013145536150
2025-10-08,Magnificent 7 (Equal Weight),333.866516586312
2025-10-09,Magnificent 7 (Equal Weight),335.0168521405700
2025-10-10,Magnificent 7 (Equal Weight),322.65282562207800
2025-10-13,Magnificent 7 (Equal Weight),329.68736167403500
2025-10-14,Magnificent 7 (Equal Weight),326.50583939971100
2025-10-15,Magnificent 7 (Equal Weight),329.1795242923330
2025-10-16,Magnificent 7 (Equal Weight),327.3444981195060
2025-10-17,Magnificent 7 (Equal Weight),330.4337795861230
2025-10-20,Magnificent 7 (Equal Weight),335.91315621617300
2025-10-21,Magnificent 7 (Equal Weight),335.3536992896410
2025-10-22,Magnificent 7 (Equal Weight),334.24029340442600
2025-10-23,Magnificent 7 (Equal Weight),336.5746282395090
2025-10-24,Magnificent 7 (Equal Weight),337.788301500962
2025-10-27,Magnificent 7 (Equal Weight),345.8072181143840
2025-10-28,Magnificent 7 (Equal Weight),349.5981848695960
2025-10-29,Magnificent 7 (Equal Weight),351.5946152925480
2025-10-30,Magnificent 7 (Equal Weight),335.4805139724500
2025-10-31,Magnificent 7 (Equal Weight),336.77191078019900
2025-11-03,Magnificent 7 (Equal Weight),338.7995157519420
2025-11-04,Magnificent 7 (Equal Weight),331.6963360622240
2025-11-05,Magnificent 7 (Equal Weight),334.72412169550900
2025-11-06,Magnificent 7 (Equal Weight),327.34134594559900
2025-11-07,Magnificent 7 (Equal Weight),324.81169794294500
2025-11-10,Magnificent 7 (Equal Weight),332.82077161382500
2025-11-11,Magnificent 7 (Equal Weight),332.0783905243260
2025-11-12,Magnificent 7 (Equal Weight),327.54382260981500
2025-11-13,Magnificent 7 (Equal Weight),320.11548058743200
2025-11-14,Magnificent 7 (Equal Weight),320.954545343318
2025-11-17,Magnificent 7 (Equal Weight),320.01676870211400
2025-11-18,Magnificent 7 (Equal Weight),314.6196506688100
2025-11-19,Magnificent 7 (Equal Weight),315.0904583435930
2025-11-20,Magnificent 7 (Equal Weight),310.615616965049
2025-11-21,Magnificent 7 (Equal Weight),312.14407804280400
2025-11-24,Magnificent 7 (Equal Weight),322.42555721796600
2025-11-25,Magnificent 7 (Equal Weight),326.5841670963270
2025-11-26,Magnificent 7 (Equal Weight),328.13963055492000
2025-11-28,Magnificent 7 (Equal Weight),331.5809394281490
2023-01-03,S&P 500 (Equal Weight),100.0
2023-01-04,S&P 500 (Equal Weight),101.55896843464400
2023-01-05,S&P 500 (Equal Weight),100.50310896673600
2023-01-06,S&P 500 (Equal Weight),102.91242793879500
2023-01-09,S&P 500 (Equal Weight),102.95494546566500
2023-01-10,S&P 500 (Equal Weight),103.72735097912600
2023-01-11,S&P 500 (Equal Weight),104.9886627478960
2023-01-12,S&P 500 (Equal Weight),105.38550054930700
2023-01-13,S&P 500 (Equal Weight),105.6335156807450
2023-01-17,S&P 500 (Equal Weight),105.39966928295600
2023-01-18,S&P 500 (Equal Weight),103.77691323208000
2023-01-19,S&P 500 (Equal Weight),102.70694166015400
2023-01-20,S&P 500 (Equal Weight),104.49264381094800
2023-01-23,S&P 500 (Equal Weight),105.81775452187600
2023-01-24,S&P 500 (Equal Weight),105.56973939043900
2023-01-25,S&P 500 (Equal Weight),105.81067581801500
2023-01-26,S&P 500 (Equal Weight),106.66099237765200
2023-01-27,S&P 500 (Equal Weight),106.85942260428300
2023-01-30,S&P 500 (Equal Weight),105.72562943834700
2023-01-31,S&P 500 (Equal Weight),107.51841029300200
2023-02-01,S&P 500 (Equal Weight),108.61678728778000
2023-02-02,S&P 500 (Equal Weight),109.80725538830900
2023-02-03,S&P 500 (Equal Weight),108.4608972398720
2023-02-06,S&P 500 (Equal Weight),107.69558175619800
2023-02-07,S&P 500 (Equal Weight),108.70182234152200
2023-02-08,S&P 500 (Equal Weight),107.63180546589200
2023-02-09,S&P 500 (Equal Weight),106.64684629585600
2023-02-10,S&P 500 (Equal Weight),106.97280645124800
2023-02-13,S&P 500 (Equal Weight),108.17035325563700
2023-02-14,S&P 500 (Equal Weight),107.96484432514500
2023-02-15,S&P 500 (Equal Weight),108.47506597352000
2023-02-16,S&P 500 (Equal Weight),107.24915904998100
2023-02-17,S&P 500 (Equal Weight),107.02240268197900
2023-02-21,S&P 500 (Equal Weight),104.69814141551400
2023-02-22,S&P 500 (Equal Weight),104.5705775089760
2023-02-23,S&P 500 (Equal Weight),104.96032528060000
2023-02-24,S&P 500 (Equal Weight),104.06036718652700
2023-02-27,S&P 500 (Equal Weight),104.18793109306500
2023-02-28,S&P 500 (Equal Weight),103.88322970110900
2023-03-01,S&P 500 (Equal Weight),103.69190083019000
2023-03-02,S&P 500 (Equal Weight),104.50680121867000
2023-03-03,S&P 500 (Equal Weight),105.97365589571100
2023-03-06,S&P 500 (Equal Weight),105.4634229214090
2023-03-07,S&P 500 (Equal Weight),103.76276715028400
2023-03-08,S&P 500 (Equal Weight),103.9824448144250
2023-03-09,S&P 500 (Equal Weight),101.68650968933000
2023-03-10,S&P 500 (Equal Weight),99.53939723420880
2023-03-13,S&P 500 (Equal Weight),98.32058034045730
2023-03-14,S&P 500 (Equal Weight),99.70237731190470
2023-03-15,S&P 500 (Equal Weight),98.30642293273530
2023-03-16,S&P 500 (Equal Weight),99.48978967755090
2023-03-17,S&P 500 (Equal Weight),97.81038134393440
2023-03-20,S&P 500 (Equal Weight),99.07876049063910
2023-03-21,S&P 500 (Equal Weight),100.4034181645200
2023-03-22,S&P 500 (Equal Weight),98.14582129953680
2023-03-23,S&P 500 (Equal Weight),97.81823021077550
2023-03-24,S&P 500 (Equal Weight),98.6514785996625
2023-03-27,S&P 500 (Equal Weight),99.30667210311120
2023-03-28,S&P 500 (Equal Weight),99.50608768532050
2023-03-29,S&P 500 (Equal Weight),101.00167623707400
2023-03-30,S&P 500 (Equal Weight),101.50019820370800
2023-03-31,S&P 500 (Equal Weight),102.99578675546200
2023-04-03,S&P 500 (Equal Weight),103.08124086847200
2023-04-04,S&P 500 (Equal Weight),102.04857689737600
2023-04-05,S&P 500 (Equal Weight),101.83492462596100
2023-04-06,S&P 500 (Equal Weight),101.90611939791400
2023-04-10,S&P 500 (Equal Weight),102.5257494931650
2023-04-11,S&P 500 (Equal Weight),103.19515703396600
2023-04-12,S&P 500 (Equal Weight),102.69668037103700
2023-04-13,S&P 500 (Equal Weight),103.4871960404560
2023-04-14,S&P 500 (Equal Weight),103.01714745223300
2023-04-17,S&P 500 (Equal Weight),103.71508500107600
2023-04-18,S&P 500 (Equal Weight),103.72219768271600
2023-04-19,S&P 500 (Equal Weight),103.75068238705200
2023-04-20,S&P 500 (Equal Weight),103.18094299661400
2023-04-21,S&P 500 (Equal Weight),103.20942770095000
2023-04-24,S&P 500 (Equal Weight),103.40171927559400
2023-04-25,S&P 500 (Equal Weight),101.6426217253920
2023-04-26,S&P 500 (Equal Weight),100.58148437588500
2023-04-27,S&P 500 (Equal Weight),102.2337444644540
2023-04-28,S&P 500 (Equal Weight),103.36609923776500
2023-05-01,S&P 500 (Equal Weight),103.27352111718900
2023-05-02,S&P 500 (Equal Weight),101.72808716432800
2023-05-03,S&P 500 (Equal Weight),101.13697575119200
2023-05-04,S&P 500 (Equal Weight),100.17552920390100
2023-05-05,S&P 500 (Equal Weight),101.8633980043720
2023-05-08,S&P 500 (Equal Weight),101.67825308914600
2023-05-09,S&P 500 (Equal Weight),101.30078262149900
2023-05-10,S&P 500 (Equal Weight),101.2865459322940
2023-05-11,S&P 500 (Equal Weight),100.7808886321680
2023-05-12,S&P 500 (Equal Weight),100.78800131380700
2023-05-15,S&P 500 (Equal Weight),101.35776335609800
2023-05-16,S&P 500 (Equal Weight),99.92627954650990
2023-05-17,S&P 500 (Equal Weight),101.19396781171800
2023-05-18,S&P 500 (Equal Weight),102.01296818547300
2023-05-19,S&P 500 (Equal Weight),101.74232385353300
2023-05-22,S&P 500 (Equal Weight),101.89900671627400
2023-05-23,S&P 500 (Equal Weight),100.80937333650500
2023-05-24,S&P 500 (Equal Weight),99.71260462324310
2023-05-25,S&P 500 (Equal Weight),99.64852253293010
2023-05-26,S&P 500 (Equal Weight),100.48175959589100
2023-05-30,S&P 500 (Equal Weight),100.30372736230500
2023-05-31,S&P 500 (Equal Weight),99.4277462539499
2023-06-01,S&P 500 (Equal Weight),100.17552920390100
2023-06-02,S&P 500 (Equal Weight),102.36194262285800
2023-06-05,S&P 500 (Equal Weight),102.01296818547300
2023-06-06,S&P 500 (Equal Weight),102.70378172675100
2023-06-07,S&P 500 (Equal Weight),103.4587113361200
2023-06-08,S&P 500 (Equal Weight),103.50143272966100
2023-06-09,S&P 500 (Equal Weight),103.38036990474900
2023-06-12,S&P 500 (Equal Weight),104.06404811253400
2023-06-13,S&P 500 (Equal Weight),105.06822737929400
2023-06-14,S&P 500 (Equal Weight),104.86881179708500
2023-06-15,S&P 500 (Equal Weight),106.07951932769300
2023-06-16,S&P 500 (Equal Weight),105.99405388875700
2023-06-20,S&P 500 (Equal Weight),105.02988911918300
2023-06-21,S&P 500 (Equal Weight),104.87966203436300
2023-06-22,S&P 500 (Equal Weight),104.45051136556700
2023-06-23,S&P 500 (Equal Weight),103.54928476776200
2023-06-26,S&P 500 (Equal Weight),104.17868913730400
2023-06-27,S&P 500 (Equal Weight),105.45187047670800
2023-06-28,S&P 500 (Equal Weight),105.27306808014200
2023-06-29,S&P 500 (Equal Weight),106.09563612064400
2023-06-30,S&P 500 (Equal Weight),107.03262999331800
2023-07-03,S&P 500 (Equal Weight),107.29727158438400
2023-07-05,S&P 500 (Equal Weight),106.8395229519890
2023-07-06,S&P 500 (Equal Weight),105.96689431778300
2023-07-07,S&P 500 (Equal Weight),106.23153590884900
2023-07-10,S&P 500 (Equal Weight),107.18285707813800
2023-07-11,S&P 500 (Equal Weight),108.39165052722200
2023-07-12,S&P 500 (Equal Weight),108.89232441982900
2023-07-13,S&P 500 (Equal Weight),109.40731428312600
2023-07-14,S&P 500 (Equal Weight),108.76357129104200
2023-07-17,S&P 500 (Equal Weight),108.97100562898500
2023-07-18,S&P 500 (Equal Weight),109.64335791059300
2023-07-19,S&P 500 (Equal Weight),110.18696838934000
2023-07-20,S&P 500 (Equal Weight),110.07250857938900
2023-07-21,S&P 500 (Equal Weight),110.22985967177500
2023-07-24,S&P 500 (Equal Weight),110.53743784898000
2023-07-25,S&P 500 (Equal Weight),110.61609640628400
2023-07-26,S&P 500 (Equal Weight),110.86647865629200
2023-07-27,S&P 500 (Equal Weight),109.89370618282300
2023-07-28,S&P 500 (Equal Weight),110.43731666157
2023-07-31,S&P 500 (Equal Weight),110.7806281358660
2023-08-01,S&P 500 (Equal Weight),110.33002616288900
2023-08-02,S&P 500 (Equal Weight),109.2785611543380
2023-08-03,S&P 500 (Equal Weight),108.73495067559100
2023-08-04,S&P 500 (Equal Weight),108.24859275367200
2023-08-07,S&P 500 (Equal Weight),109.16412399624000
2023-08-08,S&P 500 (Equal Weight),108.6205135174930
2023-08-09,S&P 500 (Equal Weight),108.30581133272200
2023-08-10,S&P 500 (Equal Weight),108.17706952986100
2023-08-11,S&P 500 (Equal Weight),108.1985208340410
2023-08-14,S&P 500 (Equal Weight),108.17706952986100
2023-08-15,S&P 500 (Equal Weight),106.75368375748900
2023-08-16,S&P 500 (Equal Weight),105.97404097720100
2023-08-17,S&P 500 (Equal Weight),105.15863092204400
2023-08-18,S&P 500 (Equal Weight),105.34459130395400
2023-08-21,S&P 500 (Equal Weight),105.3231286738470
2023-08-22,S&P 500 (Equal Weight),104.90828264981400
2023-08-23,S&P 500 (Equal Weight),105.78091128402000
2023-08-24,S&P 500 (Equal Weight),104.76523620219000
2023-08-25,S&P 500 (Equal Weight),105.29454203617500
2023-08-28,S&P 500 (Equal Weight),106.08133147588100
2023-08-29,S&P 500 (Equal Weight),107.27582028020300
2023-08-30,S&P 500 (Equal Weight),107.61198509508100
2023-08-31,S&P 500 (Equal Weight),107.23289501999000
2023-09-01,S&P 500 (Equal Weight),107.67637298540100
2023-09-05,S&P 500 (Equal Weight),106.34596174102100
2023-09-06,S&P 500 (Equal Weight),105.98117631069300
2023-09-07,S&P 500 (Equal Weight),105.55917230131500
2023-09-08,S&P 500 (Equal Weight),105.60924422094600
2023-09-11,S&P 500 (Equal Weight),105.78091128402000
2023-09-12,S&P 500 (Equal Weight),105.64498884396300
2023-09-13,S&P 500 (Equal Weight),105.22301881236300
2023-09-14,S&P 500 (Equal Weight),106.45326356562800
2023-09-15,S&P 500 (Equal Weight),105.55917230131500
2023-09-18,S&P 500 (Equal Weight),105.30628702162100
2023-09-19,S&P 500 (Equal Weight),105.13390642519800
2023-09-20,S&P 500 (Equal Weight),104.65257721450200
2023-09-21,S&P 500 (Equal Weight),102.91413815364800
2023-09-22,S&P 500 (Equal Weight),102.5046606186220
2023-09-25,S&P 500 (Equal Weight),102.76328814288800
2023-09-26,S&P 500 (Equal Weight),101.31932316265200
